--------------------------------------------------------------------------------------------------
Flow #169
Flow info:,264474.0,1412.0,0.0,522.5555555555555,681.8762921364679,17632.0,62536.58440576572,243541.0,0.0,264430.0,44071.67434692383,100342.13294490745,248774.0,95.0,258271.0,32283.872365951538,85398.65000843434,243541.0,0.0,0.0,26.46763858488899,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #170
Flow info:,459.0,0.0,0.0,0.0,0.0,459.0,0.0,459.0,459.0,459.0,458.9557647705078,0.0,459.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,4357.718441558442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #171
Flow info:,264688.0,1412.0,0.0,522.5555555555555,681.8762921364679,17646.0,62147.38118161286,242133.0,0.0,264603.0,44100.52299499512,99818.45476211383,247708.0,136.0,258719.0,32339.870929718018,84815.42080363569,242133.0,0.0,0.0,26.446229537138954,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #172
Flow info:,406.0,0.0,0.0,0.0,0.0,406.0,0.0,406.0,406.0,406.0,406.02684020996094,0.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,4925.782736347622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #173
Flow info:,264961.0,1412.0,0.0,522.5555555555555,681.8762921364679,17664.0,62062.21944788944,241826.0,0.0,264894.0,44148.96170298258,100110.33336567767,248375.0,138.0,258825.0,32353.132963180542,84696.5242443663,241826.0,0.0,0.0,26.418981991798994,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #174
Flow info:,384.0,0.0,0.0,0.0,0.0,384.0,0.0,384.0,384.0,384.0,383.8539123535156,0.0,384.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.315527950311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #175
Flow info:,1626741.0,1412.0,0.0,360.14285714285717,577.3085906092242,58098.0,107066.98724346525,261265.0,0.0,1626741.0,116195.78089032855,139088.47120434657,310549.0,83.0,1365478.0,105036.77221444937,130700.1072361889,270691.0,0.0,0.0,9.220890493776533,1412.0,338.6896551724138,535.7418823762239,287019.3645320197,1.0,1.0,1.0,1.0,0.0,359.9310344827586,360.14285714285717,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #176
Flow info:,266745.0,1412.0,0.0,522.5555555555555,681.8762921364679,17783.0,62470.008781186465,243411.0,0.0,266686.0,44447.66044616699,100554.2664074391,249571.0,146.0,259938.0,32492.250204086304,85277.90661255998,243411.0,0.0,0.0,26.242305880628418,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #177
Flow info:,379.0,0.0,0.0,0.0,0.0,379.0,0.0,379.0,379.0,379.0,379.0855407714844,0.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.854088050314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #178
Flow info:,85.0,0.0,0.0,0.0,0.0,28.0,24.812719917038752,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.01478576660156,0.0,46.0,46.0,0.0,23497.501400560224,42.0,10.5,21.0,441.0,1.0,0.0,1.0,1.0,0.0,30.5,0.0,16386.0,510.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #179
Flow info:,265929.0,1412.0,0.0,522.5555555555555,681.8762921364679,17729.0,62375.52174965392,243041.0,0.0,265835.0,44305.84112803141,100312.64151844091,248954.0,187.0,259838.0,32479.73322868347,85133.9720905426,243041.0,0.0,0.0,26.322817102942746,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #180
Flow info:,401.0,0.0,0.0,0.0,0.0,401.0,0.0,401.0,401.0,401.0,401.0200500488281,0.0,401.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,4987.2818073721755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #181
Flow info:,268302.0,1412.0,0.0,522.5555555555555,681.8762921364679,19164.0,64803.244108007166,244128.0,0.0,17914.0,3582.763671875,4545.576982083458,10113.0,114.0,261739.0,32717.376947402954,85477.24848730872,244128.0,0.0,0.0,22.36286277924894,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #182
Flow info:,519.0,0.0,0.0,0.0,0.0,519.0,0.0,519.0,519.0,519.0,518.798828125,0.0,519.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.0588235294117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #183
Flow info:,264123.0,1412.0,0.0,470.3,663.7770793806541,17608.0,62238.945052647985,242414.0,0.0,15921.0,3184.223175048828,3907.27843982275,8400.0,111.0,257814.0,28646.01877000597,80211.53465286767,242414.0,0.0,0.0,22.71667149600158,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,470.3,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #184
Flow info:,449.0,0.0,0.0,0.0,0.0,449.0,0.0,449.0,449.0,449.0,449.18060302734375,0.0,449.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.552016985138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #185
Flow info:,266508.0,1412.0,0.0,522.5555555555555,681.8762921364679,19036.0,64221.12346873606,241953.0,0.0,17456.0,3491.1632537841797,4407.369756942871,9832.0,108.0,260132.0,32516.4794921875,84691.93907496684,241953.0,0.0,0.0,22.513406959112196,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #186
Flow info:,411.0,0.0,0.0,0.0,0.0,411.0,0.0,411.0,411.0,411.0,411.03363037109375,0.0,411.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,4865.781902552204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #187
Flow info:,266984.0,1412.0,0.0,522.5555555555555,681.8762921364679,19070.0,64494.59714465195,242942.0,0.0,17658.0,3531.5990447998047,4318.606726451072,9000.0,130.0,259608.0,32451.003789901733,85106.9191805512,242942.0,0.0,0.0,22.47325801116616,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #188
Flow info:,664.0,0.0,0.0,0.0,0.0,664.0,0.0,664.0,664.0,664.0,663.9957427978516,0.0,664.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0675044883305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #189
Flow info:,272419.0,1412.0,0.0,522.5555555555555,681.8762921364679,18161.0,64154.26767929228,249896.0,0.0,272353.0,45392.19538370768,103178.65844761686,255877.0,147.0,265996.0,33249.52721595764,87585.33056909498,249896.0,0.0,0.0,25.695691176946795,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #190
Flow info:,604.0,0.0,0.0,0.0,0.0,604.0,0.0,604.0,604.0,604.0,604.1526794433594,0.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.4214680347277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #191
Flow info:,269185.0,1412.0,0.0,522.5555555555555,681.8762921364679,19228.0,64645.50877724077,243609.0,0.0,18488.0,3697.5860595703125,4364.022452349349,9368.0,169.0,261833.0,32729.148864746094,85275.59188623517,243609.0,0.0,0.0,22.289498017792045,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #192
Flow info:,470.0,0.0,0.0,0.0,0.0,470.0,0.0,470.0,470.0,470.0,469.9230194091797,0.0,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,4256.016235413495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #193
Flow info:,266488.0,1412.0,0.0,470.3,663.7770793806541,16656.0,60060.07077218191,241648.0,0.0,266406.0,44401.00987752279,100257.71575878719,248900.0,111.0,259348.0,28816.435072157117,79874.18644335619,241648.0,0.0,0.0,26.267591873543928,1412.0,320.8235294117647,543.4182591814198,295303.4044117647,1.0,1.0,1.0,1.0,0.0,342.2352941176471,470.3,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #194
Flow info:,377.0,0.0,0.0,0.0,0.0,377.0,0.0,377.0,377.0,377.0,377.1781921386719,0.0,377.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,5302.533501896334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #195
Flow info:,266290.0,1412.0,0.0,522.5555555555555,681.8762921364679,17753.0,62620.80500520855,243934.0,0.0,266229.0,44371.52544657389,100758.52399856473,249912.0,99.0,259901.0,32487.63084411621,85487.11426977458,243934.0,0.0,0.0,26.287112029524526,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #196
Flow info:,397.0,0.0,0.0,0.0,0.0,397.0,0.0,397.0,397.0,397.0,396.96693420410156,0.0,397.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,5038.203003003003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #197
Flow info:,269013.0,1412.0,0.0,522.5555555555555,681.8762921364679,19215.0,64541.279694563505,243213.0,0.0,19576.0,3915.2145385742188,4849.132662229848,9512.0,98.0,260155.0,32519.400119781494,85187.08294818495,243213.0,0.0,0.0,22.303741038691935,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #198
Flow info:,493.0,0.0,0.0,0.0,0.0,493.0,0.0,493.0,493.0,493.0,493.04962158203125,0.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.386847195358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #199
Flow info:,266389.0,1412.0,0.0,470.3,663.7770793806541,17759.0,62425.60589021505,243223.0,0.0,17035.0,3407.001495361328,4195.915439499971,9034.0,137.0,259658.0,28850.89980231391,80441.64997408593,243223.0,0.0,0.0,22.523441422622227,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,470.3,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #200
Flow info:,606.0,0.0,0.0,0.0,0.0,606.0,0.0,606.0,606.0,606.0,606.0600280761719,0.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0031471282455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #201
Flow info:,267151.0,1412.0,0.0,522.5555555555555,681.8762921364679,17810.0,62349.96324890056,242987.0,0.0,267081.0,44513.46397399902,100458.57844897271,249420.0,123.0,260139.0,32517.37356185913,85097.79373751122,242987.0,0.0,0.0,26.202421750057116,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #202
Flow info:,389.0,0.0,0.0,0.0,0.0,389.0,0.0,389.0,389.0,389.0,389.09912109375,0.0,389.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,5140.078431372549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #203
Flow info:,265279.0,1412.0,0.0,522.5555555555555,681.8762921364679,17685.0,62103.911133418,241989.0,0.0,265231.0,44205.1887512207,99888.83815705747,247964.0,129.0,258584.0,32323.002815246582,84772.84350573363,241989.0,0.0,0.0,26.38730754470589,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #204
Flow info:,711.0,0.0,0.0,0.0,0.0,711.0,0.0,711.0,711.0,711.0,710.9642028808594,0.0,711.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.081153588196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #205
Flow info:,263723.0,1412.0,0.0,522.5555555555555,681.8762921364679,18837.0,63850.219895153816,240486.0,0.0,16809.0,3361.797332763672,4176.334932493197,8992.0,109.0,257102.0,32137.751579284668,84241.56572838052,240486.0,0.0,0.0,22.751132547112242,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #206
Flow info:,886.0,0.0,0.0,0.0,0.0,886.0,0.0,886.0,886.0,886.0,885.9634399414062,0.0,886.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.4294940796553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #207
Flow info:,266991.0,1412.0,0.0,470.3,663.7770793806541,17799.0,62075.79542070942,242008.0,0.0,19012.0,3802.4425506591797,4157.598577613363,9711.0,301.0,260550.0,28950.00245836046,79964.84356529375,242008.0,0.0,0.0,22.472655963966346,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,363.125,470.3,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #208
Flow info:,541.0,0.0,0.0,0.0,0.0,541.0,0.0,541.0,541.0,541.0,540.9717559814453,0.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.0506831203174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #209
Flow info:,268080.0,1412.0,0.0,522.5555555555555,681.8762921364679,19149.0,64782.37790714473,244031.0,0.0,17938.0,3587.5797271728516,4389.3901833576365,9310.0,144.0,260814.0,32601.773738861084,85484.37613655353,244031.0,0.0,0.0,22.381379017777338,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #210
Flow info:,710.0,0.0,0.0,0.0,0.0,710.0,0.0,710.0,710.0,710.0,710.0105285644531,0.0,710.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.859637340497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #211
Flow info:,264592.0,1412.0,0.0,522.5555555555555,681.8762921364679,18899.0,64356.269533242164,242340.0,0.0,16589.0,3317.7852630615234,3847.743548699933,8581.0,130.0,258447.0,32305.866479873657,84918.04600866482,242340.0,0.0,0.0,22.67642836997276,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #212
Flow info:,541.0,0.0,0.0,0.0,0.0,541.0,0.0,541.0,541.0,541.0,540.9717559814453,0.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.0506831203174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #213
Flow info:,293536.0,1412.0,0.0,522.6666666666666,681.7851567759451,19569.0,68984.86291973581,268739.0,0.0,293478.0,48913.002014160156,110969.58383870972,275289.0,127.0,286081.0,35760.13445854187,94191.56404755596,268739.0,0.0,0.0,23.847164384707668,1412.0,340.9375,554.6688463999639,307657.5291666667,1.0,1.0,1.0,1.0,0.0,362.4375,522.6666666666666,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #214
Flow info:,433.0,0.0,0.0,0.0,0.0,433.0,0.0,433.0,433.0,433.0,432.9681396484375,0.0,433.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,4619.277533039648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #215
Flow info:,267998.0,1412.0,0.0,522.5555555555555,681.8762921364679,19143.0,63977.69267266301,241156.0,0.0,17144.0,3428.792953491211,4074.358441288598,8859.0,143.0,261417.0,32677.114009857178,84333.62988352835,241156.0,0.0,0.0,22.388228438746868,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #216
Flow info:,521.0,0.0,0.0,0.0,0.0,521.0,0.0,521.0,521.0,521.0,520.9445953369141,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.179862700229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #217
Flow info:,274014.0,1412.0,0.0,522.5555555555555,681.8762921364679,18268.0,62057.19652179593,242206.0,0.0,273957.0,45659.46261088053,101361.14286097801,252338.0,194.0,264804.0,33100.515604019165,84601.53547896302,242206.0,0.0,0.0,25.546140339581203,1412.0,340.875,554.7067543606562,307699.5833333333,1.0,1.0,1.0,1.0,0.0,362.375,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #218
Flow info:,517.0,0.0,0.0,0.0,0.0,517.0,0.0,517.0,517.0,517.0,516.8914794921875,0.0,517.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,3869.2841328413283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #219
Flow info:,268573.0,1412.0,0.0,522.5555555555555,681.8762921364679,19184.0,65337.288302038316,246025.0,0.0,16401.0,3280.162811279297,4042.8390857612994,8900.0,102.0,262472.0,32808.98928642273,86203.06675819817,246025.0,0.0,0.0,22.340310845504032,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #220
Flow info:,493.0,0.0,0.0,0.0,0.0,493.0,0.0,493.0,493.0,493.0,492.8112030029297,0.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,4058.3492985002417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #221
Flow info:,268454.0,1412.0,0.0,522.5555555555555,681.8762921364679,19175.0,64784.05230575846,244046.0,0.0,17920.0,3584.003448486328,4295.546393513146,9369.0,164.0,261543.0,32692.87943840027,85467.00646831584,244046.0,0.0,0.0,22.350191566797932,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #222
Flow info:,785.0,0.0,0.0,0.0,0.0,785.0,0.0,785.0,785.0,785.0,784.8739624023438,0.0,785.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.1798298906438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #223
Flow info:,275065.0,1412.0,0.0,522.5555555555555,681.8762921364679,19647.0,65728.5106156899,247788.0,0.0,19814.0,3962.8028869628906,4817.44186050843,10976.0,152.0,268121.0,33515.12551307678,86651.80313910046,247788.0,0.0,0.0,21.813030356087253,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #224
Flow info:,518.0,0.0,0.0,0.0,0.0,518.0,0.0,518.0,518.0,518.0,517.8451538085938,0.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.158379373849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #225
Flow info:,266682.0,1412.0,0.0,522.5555555555555,681.8762921364679,19049.0,64466.75085592418,242830.0,0.0,17401.0,3480.195999145508,4214.041179100468,8834.0,117.0,259512.0,32438.993453979492,85067.48005514355,242830.0,0.0,0.0,22.498693840038765,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #226
Flow info:,458.0,0.0,0.0,0.0,0.0,458.0,0.0,458.0,458.0,458.0,458.00209045410156,0.0,458.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,4366.792295679334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #227
Flow info:,82642.0,1412.0,0.0,596.6153846153846,629.1308208501549,4591.0,9523.067630458161,39563.0,0.0,34995.0,6999.015808105469,5796.423951092009,14100.0,343.0,74404.0,6200.333436330159,11515.37467761579,39563.0,0.0,0.0,72.60223987813956,1412.0,473.05263157894734,564.0596376747774,318163.2748538012,1.0,1.0,1.0,1.0,0.0,494.3157894736842,596.6153846153846,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #228
Flow info:,1949.0,0.0,0.0,0.0,0.0,974.0,211.40859213064445,1124.0,825.0,1949.0,974.4167327880859,211.40859213064445,1124.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.3824321017862,31.0,10.333333333333334,17.897858344878397,320.3333333333333,1.0,0.0,1.0,1.0,0.0,30.333333333333332,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #229
Flow info:,265627.0,1412.0,0.0,522.5555555555555,681.8762921364679,18973.0,64425.47115559224,242626.0,0.0,17102.0,3420.400619506836,4260.267350764113,9116.0,109.0,258809.0,32351.136207580566,85015.91689152193,242626.0,0.0,0.0,22.588052823705862,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #230
Flow info:,458.0,0.0,0.0,0.0,0.0,458.0,0.0,458.0,458.0,458.0,458.00209045410156,0.0,458.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,4366.792295679334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #231
Flow info:,280634.0,1412.0,0.0,522.5555555555555,681.8762921364679,20045.0,66533.53697125125,250854.0,0.0,20854.0,4170.799255371094,5658.315595136824,13067.0,114.0,274102.0,34262.74657249451,87638.34956558282,250854.0,0.0,0.0,21.38016624414645,1412.0,363.6,566.4142603128158,320825.1142857143,1.0,1.0,1.0,1.0,0.0,385.2,522.5555555555555,64240.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #232
Flow info:,513.0,0.0,0.0,0.0,0.0,513.0,0.0,513.0,513.0,513.0,513.0767822265625,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,3898.0520446096652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,512.0,-1.0,0.0,0.0,0.0,0.0,0.0
